fid,message,to_user,created_date,comments_count,shares_count,likes_count,total_int,emoji,hash_tag,url,text cleaned,readability
567112096_10155605301672097,Tân Bình có location nào chụp cho em bé đẹp? Studio cho mát nha! Cần 1 photo chụp em bé! Thứ 3-4 tuần sau chụp nha!,567112096,2018-10-05 17:00:00,8,0,127,135,[],[],[],tân bình có location nào chụp cho em bé đẹp studio cho mát nha cần photo chụp em bé thứ tuần sau chụp nha,7.523386956521739
567112096_10155605288362097,"Làm dịch vụ là phải hiểu khách hàng mình thích gì! Kg thì mãi tụt hậu, thua cả hậu sinh thôi!",567112096,2018-10-05 17:00:00,0,0,117,117,[],[],[],làm dịch vụ là phải hiểu khách hàng mình thích gì kg thì mãi tụt hậu thua cả hậu sinh thôi,6.3373470588235294
567112096_10155604690672097,"Cuối tuần Mẹ là của Em! Mẹ tha E đi khắp nơi, E chơi đã rồi ngủ phủ phê vậy á!
Em của Mẹ sắp có tuổi rồi đó ✌️✌️✌️
#MK_27October",567112096,2018-10-05 17:00:00,19,0,240,259,"['✌', '✌', '✌']",['MK_27October'],[],cuối tuần mẹ là của em mẹ tha e đi khắp nơi e chơi đã rồi ngủ phủ phê vậy á em của mẹ sắp có tuổi rồi đó,6.730144444444444
567112096_10155602601507097,"Top 10 Thương hiệu Sen Vàng Đất Việt kỳ này là đặc biệt dành cho các Thương hiệu có tính sáng tạo, có sự nghiên cứu sản phẩm mang tính đột phá nhé!",567112096,2018-10-04 17:00:00,9,0,165,174,[],[],[],top thương hiệu sen vàng đất việt kỳ này là đặc biệt dành cho các thương hiệu có tính sáng tạo có sự nghiên cứu sản phẩm mang tính đột phá nhé,6.1396999999999995
567112096_10155602539912097,"Xuân xanh vừa độ trăng tròn lẻ
Chồng còn chưa có, hỏi chi con 😜",567112096,2018-10-04 17:00:00,20,1,363,384,['😜'],[],[],xuân xanh vừa độ trăng tròn lẻ chồng còn chưa có hỏi chi con,8.1792
567112096_10155601930802097,Sáng thức dậy ở một nơi rất xa 😉,567112096,2018-10-04 17:00:00,10,0,325,335,['😉'],[],[],sáng thức dậy ở một nơi rất xa,0.3968
567112096_10155601665902097,Mỗi ngày con mỗi lớn khôn 😍😍😍,567112096,2018-10-04 17:00:00,43,1,408,452,"['😍', '😍', '😍']",[],[],mỗi ngày con mỗi lớn khôn,7.0425
567112096_10155600685142097,"Nhà mình cho E gợi ý địa điểm tổ chức đi ạ!
Em bối rối!
Sự kiện lớn đi quốc tế với E còn đơn giản hơn ngày trọng đại này! Toàn bộ yêu thương, tâm huyết, tâm trí của E là thuộc về bạn í; nên kg biết thế nào mới xứng đây 🤗
Em xin phép tổ chức tại Hà Nội vào ngày 21/10 và TP.HCM ngày 27/10 (đúng ngày sinh Minh Khôi).
#Yêu_vô_bờ_bến
#Nguyễn_Thúc_Minh_Khôi",567112096,2018-10-03 17:00:00,19,0,113,132,['🤗'],"['Yêu_vô_bờ_bến', 'Nguyễn_Thúc_Minh_Khôi']",[],nhà mình cho e gợi ý địa điểm tổ chức đi ạ em bối rối sự kiện lớn đi quốc tế với e còn đơn giản hơn ngày trọng đại này toàn bộ yêu thương tâm huyết tâm trí của e là thuộc về bạn í nên kg biết thế nào mới xứng đây em xin phép tổ chức tại hà nội vào ngày và tp hcm ngày đúng ngày sinh minh khôi,10.064928070175439
567112096_10155600648327097,Danh ca Thái Châu ✌️✌️✌️,567112096,2018-10-03 17:00:00,0,0,342,342,"['✌', '✌', '✌']",[],[],danh ca thái châu,19.5257
567112096_10155600588697097,Cô Giao Linh năm nay đúng 70 tuổi ❤️❤️❤️,567112096,2018-10-03 17:00:00,8,1,383,392,"['❤', '❤', '❤']",[],[],cô giao linh năm nay đúng tuổi,0.3472
567112096_10155600584582097,"Chúc mừng anh Nguyên Vũ & em Nam Phong!
Giữa đất Buôn Ma Thuột, ngôi trường sẽ là cái nôi cho một thế hệ mầm non phát triển tốt! Đầu tư cho sự nghiệp trồng người là việc làm ý nghĩa nhất! Chúc mừng Anh!",567112096,2018-10-03 17:00:00,4,0,228,232,[],[],[],chúc mừng anh nguyên vũ em nam phong giữa đất buôn ma thuột ngôi trường sẽ là cái nôi cho một thế hệ mầm non phát triển tốt đầu tư cho sự nghiệp trồng người là việc làm ý nghĩa nhất chúc mừng anh,7.665724242424242
567112096_10155600513757097,2 ba con trên từng cây số 👍👍👍,567112096,2018-10-03 17:00:00,13,1,314,328,"['👍', '👍', '👍']",[],[],ba con trên từng cây số,7.0425
567112096_10155600472867097,"Chỉ có thể là bác Nguyên Vũ, MK mới cấp Quota cho mẹ đi Buôn Mê nha ❤️❤️❤️
10 năm quay lại, BMT đẹp ngỡ ngàng!
Chưa từng thấy ai support khách mời dễ cưng như anh em nhà Nguyên Vũ - Nam Phong.
Mãi yêu nha! ❤️❤️❤️",567112096,2018-10-03 17:00:00,8,0,227,235,"['❤', '❤', '❤', '❤', '❤', '❤']",[],[],chỉ có thể là bác nguyên vũ mk mới cấp quota cho mẹ đi buôn mê nha năm quay lại bmt đẹp ngỡ ngàng chưa từng thấy ai support khách mời dễ cưng như anh em nhà nguyên vũ nam phong mãi yêu nha,7.980831707317073
567112096_10155600395262097,"Hà Nội mùa thu, cây cơm nguội vàng cây bàng lá đổ...
Em hứa, xong kỳ này E nghỉ phép đến tháng 3/2019 Bông Hồng Quyền Lực nhaaa!
Còn The Face of Beauty là tình trạng tồn tại trước, kg phải E mới phát sinh đâu nhá 😉",567112096,2018-10-03 17:00:00,7,0,210,217,['😉'],[],[],hà nội mùa thu cây cơm nguội vàng cây bàng lá đổ em hứa xong kỳ này e nghỉ phép đến tháng bông hồng quyền lực nhaaa còn the face of beauty là tình trạng tồn tại trước kg phải e mới phát sinh đâu nhá,9.17325
567112096_10155599799807097,"Ngày khai trương của Chị yêu mà Em đang ngồi TSN chờ bay nè!
Gửi tới C nhiều yêu thương, chúc C khai trương Đại phát, Đại cát, Đại lợi!
Hy vọng sự hợp tác sắp tới của chị em mình Đại thắng nhen C yêu ❤️❤️❤️💐💐💐
P/s: Em bị chặn tag rồi 🤗",567112096,2018-10-03 17:00:00,2,1,283,286,"['❤', '❤', '❤', '💐', '💐', '💐', '🤗']",[],[],ngày khai trương của chị yêu mà em đang ngồi tsn chờ bay nè gửi tới c nhiều yêu thương chúc c khai trương đại phát đại cát đại lợi hy vọng sự hợp tác sắp tới của chị em mình đại thắng nhen c yêu p s em bị chặn tag rồi,10.03723043478261
567112096_10155598520612097,"Chưa đầy 1 tuần sau Chung kết, các người đẹp của HH Doanh nhân Hoàn cầu đẹp hơn bội phần 👑👑👑",567112096,2018-10-02 17:00:00,19,0,322,341,"['👑', '👑', '👑']",[],[],chưa đầy tuần sau chung kết các người đẹp của hh doanh nhân hoàn cầu đẹp hơn bội phần,7.5385
567112096_10155597256432097,Hẹn Thu Hà Nội 🌻🌻🌻,567112096,2018-10-02 17:00:00,14,0,307,321,"['🌻', '🌻', '🌻']",[],[],hẹn thu hà nội,0.1488
567112096_10155597122827097,"Vầng, E bị bánh nhập! Nghĩ sao “chúng” cho E nhiêu đây bánh 😜",567112096,2018-10-02 17:00:00,10,0,361,371,['😜'],[],[],vầng e bị bánh nhập nghĩ sao chúng cho e nhiêu đây bánh,9.139761538461538
567112096_10155595531357097,,567112096,2018-10-01 17:00:00,1,0,358,359,[],[],[],,0.0
567112096_10155595488717097,"Hoa hậu của tui xinh mê ly!
Nếu có thể, Hội đồng Giám khảo còn muốn trao cho cô ấy giải Hoa hậu Khả ái, Hoa hậu Thân thiện nữa, đáng yêu lắm í ❤️❤️❤️
💄Makeup: Khang Lê
👗Dress: Nguyễn Minh Tuấn
📸Foto: NguyenBaoLe
Bonnus là Vương miện đẹp “khủng” thật 🤗🤗🤗
#Hoa_hậu_Paula_Lam
#Hoa_hậu_Doanh_nhân_Hoàn_cầu",567112096,2018-10-01 17:00:00,36,5,540,581,"['❤', '❤', '❤', '💄', '👗', '📸', '🤗', '🤗', '🤗']","['Hoa_hậu_Paula_Lam', 'Hoa_hậu_Doanh_nhân_Hoàn_cầu']",[],hoa hậu của tui xinh mê ly nếu có thể hội đồng giám khảo còn muốn trao cho cô ấy giải hoa hậu khả ái hoa hậu thân thiện nữa đáng yêu lắm í khang lê nguyễn minh tuấn nguyenbaole bonnus là vương miện đẹp khủng thật,8.981642857142857
567112096_10155595473022097,"Còn ai chưa đăng ký & chưa gửi Báo cáo thành tích giải thưởng Sen Vàng Đất Việt cho E ạ?
Còn gì tự hào hơn khi là 1 trong 300 đại biểu nữ lãnh đạo trí thức của 15 nước châu Á - Thái Bình Dương 👍👍👍
Và tự hào nữa khi là 1 trong 20 nữ lãnh đạo tiêu biểu được vinh danh trong không khí trang trọng đến vậy ✌️✌️✌️
#Sen_Vàng_Đất_Việt",567112096,2018-10-01 17:00:00,6,1,382,389,"['👍', '👍', '👍', '✌', '✌', '✌']",['Sen_Vàng_Đất_Việt'],[],còn ai chưa đăng ký chưa gửi báo cáo thành tích giải thưởng sen vàng đất việt cho e ạ còn gì tự hào hơn khi là trong đại biểu nữ lãnh đạo trí thức của nước châu á thái bình dương và tự hào nữa khi là trong nữ lãnh đạo tiêu biểu được vinh danh trong không khí trang trọng đến vậy,7.983444680851064
567112096_10155595155482097,Em xin phép thay mặt Hoa hậu Lam Paula mời nhà mình dự tiệc Thanks Party tối mai. Ai có thể dự được confirm để Hoa hậu chuẩn bị chu đáo ạ!,567112096,2018-10-01 17:00:00,33,0,421,454,[],[],[],em xin phép thay mặt hoa hậu lam paula mời nhà mình dự tiệc thanks party tối mai ai có thể dự được confirm để hoa hậu chuẩn bị chu đáo ạ,9.177253846153846
567112096_10155593555927097,"Thiết nghĩ cũng cần nói 1 lần để tránh những người liên quan bị gây phiền toái bởi những inbox với bất kể dụng ý tốt xấu gì!
Đây là 1 bài báo từ 1 báo tên gọi là khoe365 (đăng từ đầu tháng 8 trước khi cuộc thi Hoa hậu Doanh nhân Toàn năng châu Á diễn ra ở Sing) mà mình chưa từng biết về báo này nên nó cũng kg có giá trị gì với mình.
Thứ nhất, đến ngay cả tên cuộc thi còn viết sai, thì kg đáng để chúng tôi quan tâm.
Thứ 2, TSM xác định làm truyền thông sạch nên kg bao giờ quan tâm scandal, kg mất thời gian đôi co, nên lại càng kg quan tâm lần thứ 2.
Thứ 3, cuộc thi được tất cả các báo lớn chính thống đăng tải, bởi vì chúng tôi làm đúng luật, kg phải thi chui.
Cứ search tất cả các báo lớn liên quan cuộc thi để biết nhé các TY của tôi!
Cuộc thi tên gọi là Hoa hậu Doanh nhân Hoàn cầu, được nước sở tại cho phép tổ chức tại một địa điểm hoành tráng nhất, đẳng cấp nhất, và toàn bộ kịch bản, tên gọi, măng set cuộc thi được cấp quyền Sở hữu trí tuệ.
Ai bảo “thi chui” thì xem lại kiến thức của mình đi ạ!
Một cuộc thi bị gọi là “ao làng” bởi các yếu tố tạp nham của nó.
Còn Em, E tự hào bởi Đêm chung kết Hoa hậu Doanh nhân Hoàn cầu đã làm mãn nhãn khán giả bởi sân khấu hoành tráng, visual tuyệt đỉnh, âm thanh hiện đại; và đặc biệt 13 nữ doanh nhân mỗi người mỗi vẻ khoe sắc tỏa ngát hương.
Hội đồng giám khảo toàn những người nổi tiếng uy tín đã chọn ra Hoa hậu vô cùng xuất sắc, được khán giả đồng lòng.
Thế thôi, muốn gì nữa 😉
https://baomoi.com/my-man-dem-chung-ket-hoa-hau-doanh-nhan-toan-nang-chau-a-2018-tai-singapore/c/27291517.epi
https://www.24h.com.vn/the-gioi-giai-tri/he-lo-nhung-diem-dac-biet-cua-hoa-hau-doanh-nhan-toan-nang-chau-a-2018-c680a977456.html
https://baomoi.com/cuu-nguoi-mau-paris-vu-xuat-sac-dang-quang-hoa-hau-doanh-nhan-toan-nang-chau-a-2018/c/27352523.epi",567112096,2018-09-30 17:00:00,20,2,377,399,['😉'],[],"['https://baomoi.com/my-man-dem-chung-ket-hoa-hau-doanh-nhan-toan-nang-chau-a-2018-tai-singapore/c/27291517.epi', 'https://www.24h.com.vn/the-gioi-giai-tri/he-lo-nhung-diem-dac-biet-cua-hoa-hau-doanh-nhan-toan-nang-chau-a-2018-c680a977456.html', 'https://baomoi.com/cuu-nguoi-mau-paris-vu-xuat-sac-dang-quang-hoa-hau-doanh-nhan-toan-nang-chau-a-2018/c/27352523.epi']",thiết nghĩ cũng cần nói lần để tránh những người liên quan bị gây phiền toái bởi những inbox với bất kể dụng ý tốt xấu gì đây là bài báo từ báo tên gọi là khoe đăng từ đầu tháng trước khi cuộc thi hoa hậu doanh nhân toàn năng châu á diễn ra ở sing mà mình chưa từng biết về báo này nên nó cũng kg có giá trị gì với mình thứ nhất đến ngay cả tên cuộc thi còn viết sai thì kg đáng để chúng tôi quan tâm thứ tsm xác định làm truyền thông sạch nên kg bao giờ quan tâm scandal kg mất thời gian đôi co nên lại càng kg quan tâm lần thứ thứ cuộc thi được tất cả các báo lớn chính thống đăng tải bởi vì chúng tôi làm đúng luật kg phải thi chui cứ search tất cả các báo lớn liên quan cuộc thi để biết nh é các ty của tôi cuộc thi tên gọi là hoa hậu doanh nhân hoàn cầu được nước sở tại cho phép tổ chức tại một địa điểm hoành tráng nhất đẳng cấp nhất và toàn bộ kịch bản tên gọi măng set cuộc thi được cấp quyền sở hữu trí tuệ ai bảo thi chui thì xem lại kiến thức của mình đi ạ một cuộc thi bị gọi là ao làng bởi các yếu tố tạp nham của nó còn em e tự hào bởi đêm chung kết hoa hậu doanh nhân hoàn cầu đã làm mãn nhãn khán giả bởi sân khấu hoành tráng visual tuyệt đỉnh âm thanh hiện đại và đặc biệt nữ doanh nhân mỗi người mỗi vẻ khoe sắc tỏa ngát hương hội đồng giám khảo toàn những người nổi tiếng uy tín đã chọn ra hoa hậu vô cùng xuất sắc được khán giả đồng lòng thế thôi muốn gì nữa,18.472852755905514
567112096_10155593277137097,"Điểm danh các nữ lãnh đạo nhận giải thưởng Sen Vàng Đất Việt trong Gala Hội nghị Thượng đỉnh nữ lãnh đạo trí thức 15 nước châu Á - Thái Bình Dương nào!
Ai chưa làm hồ sơ khen thưởng thì liên hệ ngay BTC nhé!
#SenVangDatViet
#Nữ_lãnh_đạo_trí_thức_15_nước_châu_Á_Thái_Bình_Dương
#TruongSonMedia",567112096,2018-09-30 17:00:00,11,0,388,399,[],"['SenVangDatViet', 'Nữ_lãnh_đạo_trí_thức_15_nước_châu_Á_Thái_Bình_Dương', 'TruongSonMedia']",[],điểm danh các nữ lãnh đạo nhận giải thưởng sen vàng đất việt trong gala hội nghị thượng đỉnh nữ lãnh đạo trí thức nước châu á thái bình dương nào ai chưa làm hồ sơ khen thưởng thì liên hệ ngay btc nhé,8.739583870967742
567112096_10155592965862097,"Chúc mừng Lam Paula !
",567112096,2018-09-30 17:00:00,16,1,93,110,[],[],[],chúc mừng lam paula,19.5753
567112096_10155591604657097,"Vì đường dây kịch bản có phát clip phóng sự từng chân dung nhân vật nên các nữ lãnh đạo được trao tặng biểu tượng Sen Vàng Đất Việt vui lòng sắp xếp thời gian để ghi hình trong tuần sau (1-7/10), tránh gây cập rập cho Ban tổ chức! Cheers!
#SenVangDatViet
#Top_20_nữ_lãnh_đạo_trí_thức_tiêu_biểu
#Trường_Sơn_Media",567112096,2018-09-29 17:00:00,7,0,387,394,[],"['SenVangDatViet', 'Top_20_nữ_lãnh_đạo_trí_thức_tiêu_biểu', 'Trường_Sơn_Media']",[],vì đường dây kịch bản có phát clip phóng sự từng chân dung nhân vật nên các nữ lãnh đạo được trao tặng biểu tượng sen vàng đất việt vui lòng sắp xếp thời gian để ghi hình trong tuần sau tránh gây cập rập cho ban tổ chức cheers,8.49237777777778
567112096_10205471307737589,"Chang rất hân hạnh được mời làm Giám khảo khách mời của cuộc thi Hoa hậu Doanh nhân Hoàn cầu 2018.👑
Và cũng như các sự kiện khác do Trường Sơn Media tổ chức, sự chuyên nghiệp của ban tố chức, kịch bản hấp dẫn, sân khấu hoành tráng, hình ảnh và âm thanh tuyệt đỉnh đã trở thành thương hiệu.💐

Đêm chung kết cuộc thi Hoa hậu Doanh nhân Hoàn cầu 2018 diễn ra tại Grand Millennium Holtel, Kuala Lumpur, Malaysia ngày 27/9/2018 với sự dẫn dắt của hai MC chuyên nghiệp và duyên dáng Anh Quân và Chúc Linh cùng sự xuất hiện của nhiều celebs, doanh nhân nổi tiếng: Bông Hồng Quyền Lực, Hoa hậu Đinh Hiền Anh, Diễn viên Doanh nhân Mai Thu Huyen, Diễn viên - Doanh nhân phan minh huyền, ca sỹ Nguyên Vũ, Hoa hậu Diễm Hương, Hoa hậu Nguyễn Lam Cúc, Nhà báo Đào Bình Nguyễn, Diễn giả Danny Vo, Hoa hậu Paris Vu, Hoa hậu Stella Chang.....

Cuộc thi Hoa hậu Doanh nhân Hoàn cầu đã được Cục Sở hữu Trí tuệ cấp bản quyền nội dung. Cuộc thi sẽ được tổ chức hằng năm tại các nước trong khu vực Châu Á.
Chúc mừng Truong Sơn Media, chúc mừng người chị Tâm - Tín - Tài Nguyen Thi Minh Thuy💋💋💋

Chúc mừng tân Hoa hậu Paula Lam đến từ Mỹ và các người đẹp doanh nhân với các giải thưởng công tâm từ ban giám khảo.
Đặc biệt chúc mừng tình yêu Chanel Hạnh Vy xuất sắc giành cú đúp Hoa hậu Thời trang & Á hậu 🤩 Mãi xinh đẹp & hạnh phúc nha Á hậu 💋
_____
Photo | Hoàn Như
Make up & hair | Đặng Hưng
Dress | Đỗ Long",567112096,2018-09-29 17:00:00,10,912,2152,3074,"['👑', '💐', '💋', '💋', '💋', '🤩', '💋']",[],[],chang rất hân hạnh được mời làm giám khảo khách mời của cuộc thi hoa hậu doanh nhân hoàn cầu và cũng như các sự kiện khác do trường sơn media tổ chức sự chuyên nghiệp của ban tố chức kịch bản hấp dẫn sân khấu hoành tráng hình ảnh và âm thanh tuyệt đỉnh đã trở thành thương đêm chung kết cuộc thi hoa hậu doanh nhân hoàn cầu diễn ra tại grand millennium holtel kuala lumpur malaysia ngày với sự dẫn dắt của hai mc chuyên nghiệp và duyên dáng anh quân và chúc linh cùng sự xuất hiện của nhiều celebs doanh nhân nổi tiếng bông hồng quyền lực hoa hậu đinh hiền anh diễn viên doanh nhân mai thu huyen diễn viên doanh nhân phan minh huyền ca sỹ nguyên vũ hoa hậu diễm hương hoa hậu nguyễn lam cúc nhà báo đào bình nguyễn diễn giả danny vo hoa hậu paris vu hoa hậu stella chang cuộc thi hoa hậu doanh nhân hoàn cầu đã được cục sở hữu trí tuệ cấp bản quyền nội dung cuộc thi sẽ được tổ chức hằng năm tại các nước trong khu vực châu á chúc mừng truong sơn media chúc mừng người chị tâm tín tài nguyen thi minh chúc mừng tân hoa hậu paula lam đến từ mỹ và các người đẹp doanh nhân với các giải thưởng công tâm từ ban giám khảo đặc biệt chúc mừng tình yêu chanel hạnh vy xuất sắc giành cú đúp hoa hậu thời trang á hậu mãi xinh đẹp hạnh phúc nha á hậu photo hoàn như make up hair đặng hưng dress đỗ long,17.87678910891089
